id,username,question_id,answer_value,timestamp,created_at,updated_at
3067,Apricot_Horse,U1-L10-Q05,B,1759847182745,2025-10-07 14:26:23.060221+00,2025-11-19 13:29:14.128926+00
3794,Apricot_Horse,U1-L10-Q06,"a) (289-242)/29 = 1.62 
b) (272-259)/32 = 0.41
c) a greater standard deviation for women than men indicates that the women's finish times were more spread out than men.",1760018172683,2025-10-09 13:56:14.00148+00,2025-11-19 13:29:13.823137+00
3077,Apricot_Horse,U1-L10-Q07,B,1759847288710,2025-10-07 14:28:09.033314+00,2025-11-19 13:29:14.034345+00
3078,Apricot_Horse,U1-L10-Q08,B,1759847315548,2025-10-07 14:28:35.783281+00,2025-11-19 13:29:13.963664+00
475,Apricot_Horse,U1-L2-Q01,B,1758287057668,2025-09-30 04:35:43.663361+00,2025-11-18 18:47:26.97749+00
474,Apricot_Horse,U1-L2-Q02,E,1758287056234,2025-09-30 04:35:43.526452+00,2025-11-18 18:47:27.094664+00
473,Apricot_Horse,U1-L2-Q03,B,1758287053806,2025-09-30 04:35:43.412439+00,2025-11-18 18:47:27.195889+00
472,Apricot_Horse,U1-L3-Q01,E,1758287037477,2025-09-30 04:35:43.291858+00,2025-11-18 18:47:27.282237+00
470,Apricot_Horse,U1-L3-Q02,B,1758287033465,2025-09-30 04:35:43.035407+00,2025-11-18 18:47:27.587322+00
471,Apricot_Horse,U1-L3-Q03,E,1758287034908,2025-09-30 04:35:43.171389+00,2025-11-18 18:47:27.485006+00
95,Apricot_Horse,U1-L4-Q01,C,1757942286046,2025-09-30 04:29:40.78799+00,2025-11-18 18:47:28.181224+00
96,Apricot_Horse,U1-L4-Q02,B,1757942263726,2025-09-30 04:29:40.896306+00,2025-11-18 18:47:28.258717+00
97,Apricot_Horse,U1-L4-Q03,A,1757942806116,2025-09-30 04:29:41.014985+00,2025-11-18 18:47:28.097613+00
98,Apricot_Horse,U1-L4-Q04,B,1757943159611,2025-09-30 04:29:41.122244+00,2025-11-18 18:47:27.989504+00
99,Apricot_Horse,U1-L4-Q05,A,1757941984972,2025-09-30 04:29:41.232026+00,2025-11-18 18:47:28.426292+00
100,Apricot_Horse,U1-L4-Q06,D,1757942015440,2025-09-30 04:29:41.34231+00,2025-11-18 18:47:28.32572+00
466,Apricot_Horse,U1-L5-Q01,C,1758204613326,2025-09-30 04:35:42.56276+00,2025-11-18 18:47:27.880109+00
464,Apricot_Horse,U1-L5-Q02,E,1758204943644,2025-09-30 04:35:42.256854+00,2025-11-18 18:47:27.813035+00
465,Apricot_Horse,U1-L5-Q03,D,1758205525864,2025-09-30 04:35:42.437174+00,2025-11-18 18:47:27.721668+00
467,Apricot_Horse,U1-L6-Q01,D,1758287414856,2025-09-30 04:35:42.684761+00,2025-11-18 18:47:26.873248+00
468,Apricot_Horse,U1-L6-Q02,D,1758287420013,2025-09-30 04:35:42.793606+00,2025-11-18 18:47:26.772979+00
469,Apricot_Horse,U1-L6-Q03,C,1758287422549,2025-09-30 04:35:42.918333+00,2025-11-18 18:47:26.660961+00
476,Apricot_Horse,U1-L7-Q01,B,1758809138423,2025-09-30 04:35:43.783152+00,2025-11-18 18:47:26.569961+00
478,Apricot_Horse,U1-L7-Q02,D,1758809233759,2025-09-30 04:35:44.041115+00,2025-11-18 18:47:26.363539+00
477,Apricot_Horse,U1-L7-Q03,B,1758809207994,2025-09-30 04:35:43.906033+00,2025-11-18 18:47:26.458201+00
479,Apricot_Horse,U1-L7-Q04,E,1758809273314,2025-09-30 04:35:44.274596+00,2025-11-18 18:47:26.251759+00
480,Apricot_Horse,U1-L7-Q05,A,1758809292955,2025-09-30 04:35:44.429812+00,2025-11-18 18:47:26.148105+00
481,Apricot_Horse,U1-L7-Q06,B,1758809354140,2025-09-30 04:35:44.572407+00,2025-11-18 18:47:25.941672+00
482,Apricot_Horse,U1-L8-Q01,C,1758892036979,2025-09-30 04:35:44.69112+00,2025-11-18 18:47:25.856518+00
483,Apricot_Horse,U1-L8-Q02,B,1758892052673,2025-09-30 04:35:44.836429+00,2025-11-18 18:47:25.752987+00
484,Apricot_Horse,U1-L8-Q03,E,1758892087217,2025-09-30 04:35:45.000609+00,2025-11-18 18:47:25.652874+00
2529,Apricot_Horse,U1-L9-Q01,B,1759845587287,2025-10-07 13:59:47.634474+00,2025-11-19 13:29:14.643699+00
2530,Apricot_Horse,U1-L9-Q02,A,1759845734979,2025-10-07 14:02:15.46498+00,2025-11-19 13:29:14.559395+00
2531,Apricot_Horse,U1-L9-Q03,C,1759845768424,2025-10-07 14:02:48.682047+00,2025-11-19 13:29:14.479826+00
12002,Apricot_Horse,U1-PC-FRQ-Q01,"A) x-axis is the age while frequency is the Y for the bar graph.  Done on paper 
B) the distribution centers around 49 years with a SD of 18, Not symmetric and dip in the middle of 40-50 year old. It is bi-modal.
C) No the histogram shows that the data does not come from a normal distribution",1760926329561,2025-10-20 02:12:09.878995+00,2025-11-19 13:29:13.7358+00
12003,Apricot_Horse,U1-PC-FRQ-Q02,"A) 
Northern z score = (13-10)/3 = 1.00
Southern Z score =  (13-16)/2.5 =-1.20 

B) More likely from the southern region P>13 oz = 0.885 vs 0.159",1760926416633,2025-10-20 02:13:36.877061+00,2025-11-19 13:29:13.649353+00
12004,Apricot_Horse,U1-PC-MCQ-A-Q01,E,1760926429143,2025-10-20 02:13:49.311057+00,2025-11-19 13:29:13.569107+00
12005,Apricot_Horse,U1-PC-MCQ-A-Q02,E,1760926433582,2025-10-20 02:13:53.677243+00,2025-11-19 13:29:13.488407+00
12006,Apricot_Horse,U1-PC-MCQ-A-Q03,D,1760926439338,2025-10-20 02:13:59.519978+00,2025-11-19 13:29:13.408995+00
12007,Apricot_Horse,U1-PC-MCQ-A-Q04,E,1760926445705,2025-10-20 02:14:05.833254+00,2025-11-19 13:29:13.107373+00
12008,Apricot_Horse,U1-PC-MCQ-A-Q05,B,1760926448673,2025-10-20 02:14:08.761635+00,2025-11-19 13:29:13.040275+00
12009,Apricot_Horse,U1-PC-MCQ-A-Q06,D,1760926452277,2025-10-20 02:14:12.369653+00,2025-11-19 13:29:12.939508+00
12010,Apricot_Horse,U1-PC-MCQ-A-Q07,A,1760926468178,2025-10-20 02:14:28.329531+00,2025-11-19 13:29:12.875517+00
12011,Apricot_Horse,U1-PC-MCQ-A-Q08,B,1760926481238,2025-10-20 02:14:41.371043+00,2025-11-19 13:29:12.77605+00
12012,Apricot_Horse,U1-PC-MCQ-A-Q09,B,1760926538148,2025-10-20 02:15:38.289044+00,2025-11-19 13:29:12.69905+00
12013,Apricot_Horse,U1-PC-MCQ-A-Q10,E,1760926543606,2025-10-20 02:15:43.727038+00,2025-11-19 13:29:12.586978+00
12014,Apricot_Horse,U1-PC-MCQ-A-Q11,A,1760926568894,2025-10-20 02:16:09.016718+00,2025-11-19 13:29:12.482422+00
12015,Apricot_Horse,U1-PC-MCQ-A-Q12,A,1760926585042,2025-10-20 02:16:25.168848+00,2025-11-19 13:29:12.385711+00
12016,Apricot_Horse,U1-PC-MCQ-A-Q13,E,1760926622943,2025-10-20 02:17:03.059711+00,2025-11-19 13:29:12.267036+00
12017,Apricot_Horse,U1-PC-MCQ-A-Q14,E,1760926676418,2025-10-20 02:17:56.610147+00,2025-11-19 13:29:12.169168+00
12018,Apricot_Horse,U1-PC-MCQ-A-Q15,A,1760926691142,2025-10-20 02:18:11.255664+00,2025-11-19 13:29:12.089112+00
12019,Apricot_Horse,U1-PC-MCQ-A-Q16,A,1760926703310,2025-10-20 02:18:23.409622+00,2025-11-19 13:29:12.004872+00
12020,Apricot_Horse,U1-PC-MCQ-A-Q17,B,1760926709390,2025-10-20 02:18:29.538016+00,2025-11-19 13:29:11.9376+00
12021,Apricot_Horse,U1-PC-MCQ-A-Q18,A,1760926818462,2025-10-20 02:20:18.764221+00,2025-11-19 13:29:11.853078+00
12022,Apricot_Horse,U1-PC-MCQ-B-Q01,C,1760926859908,2025-10-20 02:21:00.071372+00,2025-11-19 13:29:11.768826+00
12023,Apricot_Horse,U1-PC-MCQ-B-Q02,B,1760926896978,2025-10-20 02:21:37.117679+00,2025-11-20 20:15:02.877863+00
12024,Apricot_Horse,U1-PC-MCQ-B-Q03,C,1760926912009,2025-10-20 02:21:52.215864+00,2025-11-20 20:15:02.678403+00
12025,Apricot_Horse,U1-PC-MCQ-B-Q04,C,1760926934756,2025-10-20 02:22:14.876472+00,2025-11-20 20:15:02.563185+00
12026,Apricot_Horse,U1-PC-MCQ-B-Q05,A,1760926957243,2025-10-20 02:22:37.381828+00,2025-11-20 20:14:57.990845+00
12027,Apricot_Horse,U1-PC-MCQ-B-Q06,D,1760926963170,2025-10-20 02:22:43.291894+00,2025-11-20 20:14:57.755563+00
12028,Apricot_Horse,U1-PC-MCQ-B-Q07,A,1760926971749,2025-10-20 02:22:51.91015+00,2025-11-20 20:14:50.559007+00
12029,Apricot_Horse,U1-PC-MCQ-B-Q08,A,1760927006820,2025-10-20 02:23:27.025097+00,2025-11-20 20:14:49.877048+00
12030,Apricot_Horse,U1-PC-MCQ-B-Q09,E,1760927013062,2025-10-20 02:23:33.190096+00,2025-11-20 20:14:41.724722+00
12031,Apricot_Horse,U1-PC-MCQ-B-Q10,C,1760927018790,2025-10-20 02:23:38.945439+00,2025-11-20 20:14:35.580905+00
12032,Apricot_Horse,U1-PC-MCQ-B-Q11,E,1760927024585,2025-10-20 02:23:44.717167+00,2025-11-20 20:14:28.743476+00
12033,Apricot_Horse,U1-PC-MCQ-B-Q12,C,1760927038576,2025-10-20 02:23:58.729535+00,2025-11-20 20:14:20.243136+00
12034,Apricot_Horse,U1-PC-MCQ-B-Q13,E,1760927048058,2025-10-20 02:24:08.208676+00,2025-11-20 20:14:20.121604+00
12039,Apricot_Horse,U1-PC-MCQ-B-Q14,E,1760927085567,2025-10-20 02:24:45.647446+00,2025-11-20 20:14:19.560704+00
12038,Apricot_Horse,U1-PC-MCQ-B-Q15,D,1760927082044,2025-10-20 02:24:42.212213+00,2025-11-20 20:14:19.646471+00
12037,Apricot_Horse,U1-PC-MCQ-B-Q16,E,1760927068062,2025-10-20 02:24:28.151477+00,2025-11-20 20:14:19.768776+00
12036,Apricot_Horse,U1-PC-MCQ-B-Q17,B,1760927065419,2025-10-20 02:24:25.539588+00,2025-11-20 20:14:19.907246+00
12035,Apricot_Horse,U1-PC-MCQ-B-Q18,C,1760927059237,2025-10-20 02:24:19.371228+00,2025-11-20 20:14:20.022926+00
226,Banana_Fox,U1-L7-Q01,B,1758810868273,2025-09-30 04:35:13.294581+00,2025-11-18 18:47:34.845679+00
227,Banana_Fox,U1-L7-Q02,D,1758810890527,2025-09-30 04:35:13.395769+00,2025-11-18 18:47:34.741672+00
224,Banana_Fox,U1-L7-Q03,B,1758810427698,2025-09-30 04:35:13.064991+00,2025-11-18 18:47:35.282901+00
225,Banana_Fox,U1-L7-Q04,B,1758810722131,2025-09-30 04:35:13.188632+00,2025-11-18 18:47:35.182327+00
229,Banana_Fox,U1-L7-Q05,A,1758811248897,2025-09-30 04:35:13.62321+00,2025-11-18 18:47:34.550056+00
228,Banana_Fox,U1-L7-Q06,C,1758811152271,2025-09-30 04:35:13.509699+00,2025-11-18 18:47:34.662238+00
3979,Banana_Goat,U1-L10-Q01,D,1760664884249,2025-10-10 17:40:31.97422+00,2025-11-24 18:19:44.369877+00
3990,Banana_Goat,U1-L10-Q02,A,1760664891382,2025-10-10 17:50:19.081808+00,2025-11-24 18:19:44.447121+00
4017,Banana_Goat,U1-L10-Q03,A,1760664896498,2025-10-10 17:53:59.424773+00,2025-11-24 18:19:44.513773+00
11614,Banana_Goat,U1-L10-Q04,answered on paper,1761757612449,2025-10-18 15:51:04.214277+00,2025-11-24 18:19:47.844448+00
4755,Banana_Goat,U1-L10-Q05,B,1760664911078,2025-10-10 17:57:22.147757+00,2025-11-24 18:19:44.588393+00
11343,Banana_Goat,U1-L10-Q06,answered on paper,1761757644411,2025-10-17 18:25:26.319745+00,2025-11-24 18:19:47.606685+00
4799,Banana_Goat,U1-L10-Q07,C,1760664924723,2025-10-10 18:01:51.389791+00,2025-11-24 18:19:44.663374+00
4800,Banana_Goat,U1-L10-Q08,A,1760664941941,2025-10-10 18:06:22.710539+00,2025-11-24 18:19:44.731977+00
214,Banana_Goat,U1-L2-Q01,B,1760664326665,2025-09-30 04:35:11.844802+00,2025-11-24 18:19:42.736032+00
213,Banana_Goat,U1-L2-Q02,E,1760664330380,2025-09-30 04:35:11.732029+00,2025-11-24 18:19:42.812648+00
212,Banana_Goat,U1-L2-Q03,B,1760664340762,2025-09-30 04:35:11.612925+00,2025-11-24 18:19:42.989158+00
28,Banana_Goat,U1-L3-Q01,E,1760664460737,2025-09-30 04:29:02.560363+00,2025-11-24 18:19:44.267327+00
29,Banana_Goat,U1-L3-Q02,B,1760664510529,2025-09-30 04:29:02.676819+00,2025-11-24 18:19:44.167044+00
30,Banana_Goat,U1-L3-Q03,E,1760664516090,2025-09-30 04:29:02.78343+00,2025-11-24 18:19:44.078344+00
200,Banana_Goat,U1-L4-Q01,C,1760664538020,2025-09-30 04:35:10.228922+00,2025-11-24 18:19:43.960597+00
201,Banana_Goat,U1-L4-Q02,D,1760664545004,2025-09-30 04:35:10.332394+00,2025-11-24 18:19:43.873994+00
202,Banana_Goat,U1-L4-Q03,A,1760664550775,2025-09-30 04:35:10.448845+00,2025-11-24 18:19:43.790449+00
203,Banana_Goat,U1-L4-Q04,B,1760664561844,2025-09-30 04:35:10.557908+00,2025-11-24 18:19:43.721336+00
204,Banana_Goat,U1-L4-Q05,E,1760664567575,2025-09-30 04:35:10.668535+00,2025-11-24 18:19:43.634651+00
205,Banana_Goat,U1-L4-Q06,D,1760664573139,2025-09-30 04:35:10.795407+00,2025-11-24 18:19:43.565429+00
208,Banana_Goat,U1-L5-Q01,C,1760664674721,2025-09-30 04:35:11.136842+00,2025-11-24 18:19:43.340971+00
207,Banana_Goat,U1-L5-Q02,E,1760664679028,2025-09-30 04:35:11.02377+00,2025-11-24 18:19:43.406386+00
206,Banana_Goat,U1-L5-Q03,D,1760664684231,2025-09-30 04:35:10.911809+00,2025-11-24 18:19:43.47717+00
211,Banana_Goat,U1-L6-Q01,B,1760664746783,2025-09-30 04:35:11.495148+00,2025-11-24 18:19:43.083184+00
210,Banana_Goat,U1-L6-Q02,D,1760664708498,2025-09-30 04:35:11.391767+00,2025-11-24 18:19:43.16299+00
209,Banana_Goat,U1-L6-Q03,D,1760664714933,2025-09-30 04:35:11.248285+00,2025-11-24 18:19:43.250287+00
215,Banana_Goat,U1-L7-Q01,B,1760664760852,2025-09-30 04:35:11.957814+00,2025-11-24 18:19:42.662742+00
216,Banana_Goat,U1-L7-Q02,D,1760664767614,2025-09-30 04:35:12.073159+00,2025-11-24 18:19:42.55909+00
217,Banana_Goat,U1-L7-Q03,B,1760664773369,2025-09-30 04:35:12.18278+00,2025-11-24 18:19:42.34731+00
218,Banana_Goat,U1-L7-Q04,B,1760664781132,2025-09-30 04:35:12.303289+00,2025-11-24 18:19:42.251852+00
219,Banana_Goat,U1-L7-Q05,A,1760664786536,2025-09-30 04:35:12.423453+00,2025-11-24 18:19:42.144679+00
220,Banana_Goat,U1-L7-Q06,D,1760664793061,2025-09-30 04:35:12.531235+00,2025-11-24 18:19:41.919851+00
221,Banana_Goat,U1-L8-Q01,D,1760664810234,2025-09-30 04:35:12.660585+00,2025-11-24 18:19:41.845915+00
222,Banana_Goat,U1-L8-Q02,C,1760664824279,2025-09-30 04:35:12.796179+00,2025-11-24 18:19:41.770484+00
223,Banana_Goat,U1-L8-Q03,C,1760664830379,2025-09-30 04:35:12.947615+00,2025-11-24 18:19:41.658032+00
1318,Banana_Goat,U1-L9-Q01,B,1760664849647,2025-10-03 17:36:23.669695+00,2025-11-24 18:19:41.315671+00
1335,Banana_Goat,U1-L9-Q02,B,1760664856428,2025-10-03 17:40:29.643296+00,2025-11-24 18:19:41.427975+00
1339,Banana_Goat,U1-L9-Q03,B,1760664863046,2025-10-03 17:41:39.039836+00,2025-11-24 18:19:41.554387+00
11962,Banana_Goat,U1-PC-FRQ-Q01,"{""chartType"":""histogram"",""xLabels"":[""20 <= x < 30"",""30 <= x < 40""],""series"":[{""name"":""Frequency"",""values"":[160,130]}],""chartConfig"":{""yAxis"":{""title"":""Frequency""},""xAxis"":{""title"":""Category""}}}",1762381106720,2025-10-18 22:36:15.793075+00,2025-11-24 18:19:47.771747+00
11963,Banana_Goat,U1-PC-FRQ-Q02,answer done on paper,1762381053363,2025-10-18 22:42:56.124678+00,2025-11-24 18:19:47.676545+00
6072,Banana_Goat,U1-PC-MCQ-A-Q01,E,1762380719571,2025-10-17 01:38:40.103428+00,2025-11-24 18:19:47.54319+00
6073,Banana_Goat,U1-PC-MCQ-A-Q02,E,1762380724151,2025-10-17 01:38:46.105229+00,2025-11-24 18:19:47.458707+00
6074,Banana_Goat,U1-PC-MCQ-A-Q03,D,1762380732400,2025-10-17 01:38:52.285255+00,2025-11-24 18:19:47.397333+00
6075,Banana_Goat,U1-PC-MCQ-A-Q04,E,1762380739821,2025-10-17 01:38:58.852852+00,2025-11-24 18:19:47.326426+00
6076,Banana_Goat,U1-PC-MCQ-A-Q05,B,1762380746082,2025-10-17 01:39:04.736003+00,2025-11-24 18:19:47.238158+00
6077,Banana_Goat,U1-PC-MCQ-A-Q06,D,1762380753169,2025-10-17 01:39:11.363181+00,2025-11-24 18:19:47.151195+00
6078,Banana_Goat,U1-PC-MCQ-A-Q07,E,1762380759484,2025-10-17 01:39:18.605164+00,2025-11-24 18:19:47.053677+00
6079,Banana_Goat,U1-PC-MCQ-A-Q08,D,1762380766863,2025-10-17 01:39:25.565153+00,2025-11-24 18:19:46.978622+00
6080,Banana_Goat,U1-PC-MCQ-A-Q09,B,1762380776294,2025-10-17 01:39:33.181289+00,2025-11-24 18:19:46.920455+00
6081,Banana_Goat,U1-PC-MCQ-A-Q10,E,1762380782934,2025-10-17 01:39:39.015058+00,2025-11-24 18:19:46.834912+00
6082,Banana_Goat,U1-PC-MCQ-A-Q11,A,1762380790914,2025-10-17 01:39:46.784092+00,2025-11-24 18:19:46.726158+00
6084,Banana_Goat,U1-PC-MCQ-A-Q12,A,1762380801328,2025-10-17 01:39:54.631781+00,2025-11-24 18:19:46.649514+00
6085,Banana_Goat,U1-PC-MCQ-A-Q13,C,1762380807594,2025-10-17 01:40:06.629834+00,2025-11-24 18:19:46.585932+00
6086,Banana_Goat,U1-PC-MCQ-A-Q14,E,1762380811393,2025-10-17 01:40:12.766508+00,2025-11-24 18:19:46.517858+00
6087,Banana_Goat,U1-PC-MCQ-A-Q15,A,1760665217779,2025-10-17 01:40:18.074981+00,2025-11-24 18:19:46.437231+00
6088,Banana_Goat,U1-PC-MCQ-A-Q16,A,1762380821533,2025-10-17 01:40:27.807574+00,2025-11-24 18:19:46.36909+00
6089,Banana_Goat,U1-PC-MCQ-A-Q17,B,1762380828647,2025-10-17 01:40:35.284241+00,2025-11-24 18:19:46.301888+00
6090,Banana_Goat,U1-PC-MCQ-A-Q18,A,1762380838374,2025-10-17 01:40:41.995811+00,2025-11-24 18:19:46.22056+00
6091,Banana_Goat,U1-PC-MCQ-B-Q01,C,1762380851449,2025-10-17 01:40:57.713907+00,2025-11-24 18:19:46.151695+00
6092,Banana_Goat,U1-PC-MCQ-B-Q02,B,1762380863790,2025-10-17 01:41:02.900278+00,2025-11-24 18:19:46.066142+00
6093,Banana_Goat,U1-PC-MCQ-B-Q03,A,1762380872348,2025-10-17 01:41:09.516603+00,2025-11-24 18:19:46.002872+00
6094,Banana_Goat,U1-PC-MCQ-B-Q04,C,1762380882270,2025-10-17 01:41:14.986131+00,2025-11-24 18:19:45.905288+00
6095,Banana_Goat,U1-PC-MCQ-B-Q05,A,1762380892822,2025-10-17 01:41:20.840747+00,2025-11-24 18:19:45.833347+00
6096,Banana_Goat,U1-PC-MCQ-B-Q06,D,1762380902352,2025-10-17 01:41:29.372685+00,2025-11-24 18:19:45.759847+00
6097,Banana_Goat,U1-PC-MCQ-B-Q07,D,1762380915228,2025-10-17 01:41:35.447263+00,2025-11-24 18:19:45.692426+00
6098,Banana_Goat,U1-PC-MCQ-B-Q08,D,1762380940148,2025-10-17 01:41:41.407675+00,2025-11-24 18:19:45.612076+00
6099,Banana_Goat,U1-PC-MCQ-B-Q09,D,1762380948758,2025-10-17 01:41:47.369393+00,2025-11-24 18:19:45.522346+00
6100,Banana_Goat,U1-PC-MCQ-B-Q10,C,1762380975126,2025-10-17 01:41:54.568927+00,2025-11-24 18:19:45.450654+00
6101,Banana_Goat,U1-PC-MCQ-B-Q11,E,1762380985202,2025-10-17 01:42:00.528496+00,2025-11-24 18:19:45.385381+00
6102,Banana_Goat,U1-PC-MCQ-B-Q12,D,1762380991876,2025-10-17 01:42:06.020386+00,2025-11-24 18:19:45.300157+00
6103,Banana_Goat,U1-PC-MCQ-B-Q13,B,1762380997406,2025-10-17 01:42:10.684165+00,2025-11-24 18:19:45.19021+00
6104,Banana_Goat,U1-PC-MCQ-B-Q14,B,1762381004585,2025-10-17 01:42:15.2873+00,2025-11-24 18:19:45.122803+00
6105,Banana_Goat,U1-PC-MCQ-B-Q15,B,1762381010214,2025-10-17 01:42:21.628757+00,2025-11-24 18:19:45.050146+00
6106,Banana_Goat,U1-PC-MCQ-B-Q16,E,1762381015614,2025-10-17 01:42:28.001414+00,2025-11-24 18:19:44.982351+00
6107,Banana_Goat,U1-PC-MCQ-B-Q17,C,1762381020516,2025-10-17 01:42:33.033885+00,2025-11-24 18:19:44.898264+00
6108,Banana_Goat,U1-PC-MCQ-B-Q18,D,1762381026661,2025-10-17 01:42:40.629428+00,2025-11-24 18:19:44.798067+00
50281,Banana_Goat,U2-L2-Q01,C,1761757840110,2025-10-29 17:10:40.715987+00,2025-11-24 18:19:48.085909+00
50283,Banana_Goat,U2-L2-Q02,D,1761757937755,2025-10-29 17:12:18.178957+00,2025-11-24 18:19:48.017933+00
50286,Banana_Goat,U2-L2-Q03,A,1761758168115,2025-10-29 17:16:08.538394+00,2025-11-24 18:19:47.939849+00
102801,Banana_Goat,U2-L3-Q01,B,1762381140337,2025-11-05 22:19:00.551939+00,2025-11-24 18:19:48.770666+00
102802,Banana_Goat,U2-L3-Q02,A,1762381159748,2025-11-05 22:19:20.098667+00,2025-11-24 18:19:48.693826+00
102803,Banana_Goat,U2-L3-Q03,C,1762381236386,2025-11-05 22:20:36.669365+00,2025-11-24 18:19:48.626802+00
102804,Banana_Goat,U2-L3-Q04,E,1762381284399,2025-11-05 22:21:24.795221+00,2025-11-24 18:19:48.55678+00
102805,Banana_Goat,U2-L3-Q05,D,1762381301353,2025-11-05 22:21:41.555714+00,2025-11-24 18:19:48.471751+00
102806,Banana_Goat,U2-L3-Q06,C,1762381508679,2025-11-05 22:25:14.888519+00,2025-11-24 18:19:48.398441+00
102807,Banana_Goat,U2-L4-Q01,C,1762381604770,2025-11-05 22:26:45.18413+00,2025-11-24 18:19:48.319637+00
102808,Banana_Goat,U2-L4-Q02,B,1762381618277,2025-11-05 22:26:58.687874+00,2025-11-24 18:19:48.239563+00
102809,Banana_Goat,U2-L4-Q03,A,1762381667610,2025-11-05 22:27:48.026648+00,2025-11-24 18:19:48.157487+00
4756,Berry_Iguana,U1-L10-Q01,D,1760119123545,2025-10-10 17:58:43.94915+00,2025-11-24 18:18:51.369376+00
4798,Berry_Iguana,U1-L10-Q02,C,1760119810369,2025-10-10 18:01:23.001664+00,2025-11-24 18:18:51.444245+00
4810,Berry_Iguana,U1-L10-Q07,C,1760120489461,2025-10-10 18:17:33.978768+00,2025-11-24 18:18:51.522665+00
140,Berry_Iguana,U1-L3-Q01,E,1757957534723,2025-09-30 04:35:02.942977+00,2025-11-24 18:18:51.289834+00
148,Berry_Iguana,U1-L3-Q02,B,1757959892684,2025-09-30 04:35:04.048178+00,2025-11-24 18:18:50.26678+00
141,Berry_Iguana,U1-L3-Q03,E,1757958137030,2025-09-30 04:35:03.079578+00,2025-11-24 18:18:51.033043+00
142,Berry_Iguana,U1-L4-Q01,C,1757958993849,2025-09-30 04:35:03.200504+00,2025-11-24 18:18:50.891903+00
143,Berry_Iguana,U1-L4-Q02,E,1757959134513,2025-09-30 04:35:03.401622+00,2025-11-24 18:18:50.812439+00
144,Berry_Iguana,U1-L4-Q03,A,1757959350096,2025-09-30 04:35:03.512323+00,2025-11-24 18:18:50.707417+00
145,Berry_Iguana,U1-L4-Q04,B,1757959499277,2025-09-30 04:35:03.63492+00,2025-11-24 18:18:50.52534+00
146,Berry_Iguana,U1-L4-Q05,C,1757959660192,2025-09-30 04:35:03.785081+00,2025-11-24 18:18:50.437742+00
147,Berry_Iguana,U1-L4-Q06,D,1757959840869,2025-09-30 04:35:03.913058+00,2025-11-24 18:18:50.341+00
151,Berry_Iguana,U1-L5-Q01,C,1758128619899,2025-09-30 04:35:04.385369+00,2025-11-24 18:18:49.807604+00
150,Berry_Iguana,U1-L5-Q02,E,1758128204288,2025-09-30 04:35:04.270909+00,2025-11-24 18:18:50.146881+00
149,Berry_Iguana,U1-L5-Q03,D,1758128536509,2025-09-30 04:35:04.162618+00,2025-11-24 18:18:50.045485+00
1331,Berry_Iguana,U1-L9-Q01,B,1759513608044,2025-10-03 17:39:28.234548+00,2025-11-24 18:18:49.423344+00
1342,Berry_Iguana,U1-L9-Q02,B,1759513428422,2025-10-03 17:43:48.7639+00,2025-11-24 18:18:49.53671+00
1354,Berry_Iguana,U1-L9-Q03,B,1759513848866,2025-10-03 17:50:49.238686+00,2025-11-24 18:18:49.620727+00
12061,Berry_Iguana,U1-PC-MCQ-B-Q17,C,1760937498297,2025-10-20 05:18:18.77568+00,2025-11-24 18:18:51.647908+00
12060,Berry_Iguana,U1-PC-MCQ-B-Q18,D,1760937352598,2025-10-20 05:15:53.0196+00,2025-11-24 18:18:51.850853+00
50282,Berry_Iguana,U2-L2-Q01,C,1761757850455,2025-10-29 17:10:50.910383+00,2025-11-24 18:18:52.19292+00
50284,Berry_Iguana,U2-L2-Q02,D,1761758041298,2025-10-29 17:14:01.742919+00,2025-11-24 18:18:52.061024+00
50285,Berry_Iguana,U2-L2-Q03,A,1761758146732,2025-10-29 17:15:47.409563+00,2025-11-24 18:18:51.956001+00
74239,Berry_Iguana,U2-L3-Q01,B,1762172059217,2025-11-03 12:14:18.490621+00,2025-11-24 18:18:52.67482+00
74240,Berry_Iguana,U2-L3-Q02,A,1762172115606,2025-11-03 12:15:14.918831+00,2025-11-24 18:18:52.589997+00
74241,Berry_Iguana,U2-L3-Q03,C,1762172695581,2025-11-03 12:24:55.13164+00,2025-11-24 18:18:52.509106+00
74244,Berry_Iguana,U2-L3-Q04,E,1762173284675,2025-11-03 12:34:44.278458+00,2025-11-24 18:18:52.267369+00
74243,Berry_Iguana,U2-L3-Q05,D,1762173213815,2025-11-03 12:33:33.294612+00,2025-11-24 18:18:52.363081+00
74242,Berry_Iguana,U2-L3-Q06,B,1762172996100,2025-11-03 12:29:55.647637+00,2025-11-24 18:18:52.43428+00
154021,Bilberry_Lemur,U1-L2-Q01,A,1764206632820,2025-11-27 01:24:44.892636+00,2025-11-27 01:24:44.892636+00
154022,Bilberry_Lemur,U1-L2-Q02,D,1764206640500,2025-11-27 01:24:50.438747+00,2025-11-27 01:24:50.438747+00
154023,Bilberry_Lemur,U1-L2-Q03,B,1764206646546,2025-11-27 01:24:58.526475+00,2025-11-27 01:24:58.526475+00
71604,Cherry_Lemon,U2-L2-Q01,C,1762101857442,2025-11-02 16:44:17.759309+00,2025-11-24 18:18:05.481611+00
71603,Cherry_Lemon,U2-L2-Q02,A,1762101854743,2025-11-02 16:44:15.408756+00,2025-11-24 18:18:05.603937+00
